molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm
CHEMBL320744,N=C(N)NCCC[C@H]1C(=O)N(C(=O)Nc2ccccc2)[C@@H]1C(=O)O,active,992.0,333.34800000000007,0.3933699999999993,5.0,4.0,992.0
CHEMBL443539,N=C(N)NCCC[C@H]1C(=O)N(C(=O)c2cccs2)[C@@H]1C(=O)O,active,1.0,324.3620000000001,0.06317000000000011,4.0,5.0,1.0
CHEMBL111548,N=C(N)NCCC[C@H]1C(=O)N(C(=O)N2CCN(C(=O)c3ccccc3)CC2)[C@@H]1C(=O)O,active,5.2,430.4650000000002,-0.2607299999999971,4.0,5.0,5.2
CHEMBL320529,N=C(N)NCCC[C@H]1C(=O)N(C(=O)NCc2ccccc2)[C@@H]1C(=O)O,active,71.0,347.37500000000006,0.07107000000000036,5.0,4.0,71.0
CHEMBL109888,N=C(N)NCCC[C@H]1C(=O)N(S(=O)(=O)c2ccc(-c3ccccc3)cc2)[C@@H]1C(=O)O,active,1.0,430.48600000000016,1.2171699999999996,4.0,5.0,1.0
CHEMBL71037,CC(C)(C)NC(=O)N1CCN(C(=O)N2C(=O)[C@H](CCCN=C(N)N)[C@H]2C(=O)O)CC1,active,4.0,425.49000000000024,-0.8026999999999946,4.0,5.0,4.0
CHEMBL322526,CC(C)(C)OC(=O)N1CCN(C(=O)N2C(=O)[C@H](CCCN=C(N)N)[C@H]2C(N)=O)CC1,active,0.4,425.4900000000003,-0.9749999999999945,3.0,6.0,0.4
CHEMBL107791,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)c3cnc4ccccc4c3)C2=O)c1,inactive,15000.0,445.52300000000014,2.4431000000000003,3.0,5.0,15000.0
CHEMBL104354,NC1CCCc2ccc(NC(=O)CN3CCCCC(NC(=O)c4ccc(-c5ccccc5)cc4)C3=O)cc21,inactive,33000.0,510.63800000000015,4.439300000000004,3.0,4.0,33000.0
CHEMBL432789,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(C4CCCCC4)cc3)C2=O)c1,active,980.0,476.6210000000003,3.942600000000003,3.0,4.0,980.0
CHEMBL107476,NCCCCNC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,inactive,33000.0,436.5560000000001,2.319600000000001,3.0,4.0,33000.0
CHEMBL104434,NCc1ccccc1NC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,inactive,33000.0,470.5730000000001,3.5619000000000023,3.0,4.0,33000.0
CHEMBL323783,NCc1ccc(Cl)c(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,active,38.0,505.01800000000014,4.215300000000004,3.0,4.0,38.0
CHEMBL323783,NCc1ccc(Cl)c(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,active,38.0,505.01800000000014,4.215300000000004,3.0,4.0,38.0
CHEMBL321466,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)CC(c3ccccc3)c3ccccc3)C2=O)c1,active,200.0,498.6270000000002,3.803300000000003,3.0,4.0,200.0
CHEMBL321466,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)CC(c3ccccc3)c3ccccc3)C2=O)c1,active,200.0,498.6270000000002,3.803300000000003,3.0,4.0,200.0
CHEMBL107805,O=C(CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O)NCC1CCNCC1,inactive,33000.0,462.5940000000003,2.580300000000001,3.0,4.0,33000.0
CHEMBL106183,CCN(CC)Cc1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,inactive,33000.0,526.6810000000003,4.945000000000005,2.0,4.0,33000.0
CHEMBL106146,NCC1CCC(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)CC1,inactive,12000.0,476.6210000000002,3.098200000000001,3.0,4.0,12000.0
CHEMBL107690,CNCc1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,inactive,33000.0,484.6000000000001,3.822600000000003,3.0,4.0,33000.0
CHEMBL104220,Cc1ccc(-c2ccc(C(=O)NC3CCCCN(CC(=O)Nc4cccc(CN)c4)C3=O)cc2)cc1,intermediate,1300.0,484.6000000000002,3.870320000000002,3.0,4.0,1300.0
CHEMBL326448,NC(=O)c1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,inactive,33000.0,484.5560000000001,3.2021000000000015,3.0,4.0,33000.0
CHEMBL320722,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)CCCCc3ccccc3)C2=O)c1,intermediate,2900.0,450.58300000000025,2.9941000000000004,3.0,4.0,2900.0
CHEMBL322441,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccc(Cl)c(Cl)c4)cc3)C2=O)c1,intermediate,2100.0,539.4630000000002,4.868700000000003,3.0,4.0,2100.0
CHEMBL321145,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,active,250.0,470.57300000000015,3.5619000000000023,3.0,4.0,250.0
CHEMBL321145,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,active,250.0,470.57300000000015,3.5619000000000023,3.0,4.0,250.0
CHEMBL419366,COc1ccc(CN)cc1NC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,active,890.0,500.5990000000002,3.5705000000000027,3.0,5.0,890.0
CHEMBL107233,Nc1ccc(CNC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)cc1,inactive,33000.0,470.57300000000015,3.363100000000002,3.0,4.0,33000.0
CHEMBL106903,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)COc3ccc4ccccc4c3)C2=O)c1,intermediate,4600.0,474.5610000000002,2.813300000000001,3.0,5.0,4600.0
CHEMBL321378,Nc1cccc(CNC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,inactive,33000.0,470.57300000000015,3.363100000000002,3.0,4.0,33000.0
CHEMBL320659,CCc1ccc(-c2ccc(C(=O)NC3CCCCN(CC(=O)Nc4cccc(CN)c4)C3=O)cc2)cc1,intermediate,2900.0,498.6270000000002,4.1243000000000025,3.0,4.0,2900.0
CHEMBL104601,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)Cc3ccc(-c4ccccc4)cc3)C2=O)c1,intermediate,5200.0,484.6000000000002,3.490800000000003,3.0,4.0,5200.0
CHEMBL317458,CCc1ccc(C(=O)NC2CCCCN(CC(=O)Nc3cccc(CN)c3)C2=O)cc1,intermediate,4600.0,422.5290000000001,2.4573,3.0,4.0,4600.0
CHEMBL104309,NCCCCCNC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,inactive,12000.0,450.58300000000014,2.7097000000000016,3.0,4.0,12000.0
CHEMBL319925,NCc1cccc(CNC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,inactive,13000.0,484.60000000000014,3.239600000000002,3.0,4.0,13000.0
CHEMBL107427,NCc1ccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)cc1,intermediate,3600.0,470.57300000000015,3.5619000000000023,3.0,4.0,3600.0
CHEMBL107095,O=C(CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O)Nc1ccc2c(c1)CNCC2,inactive,33000.0,496.6110000000003,3.7489000000000017,3.0,4.0,33000.0
CHEMBL104064,Cc1ccc(CN)cc1NC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,active,74.0,484.60000000000014,3.870320000000002,3.0,4.0,74.0
CHEMBL104064,Cc1ccc(CN)cc1NC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,active,74.0,484.60000000000014,3.870320000000002,3.0,4.0,74.0
CHEMBL107226,NCCCCCCNC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,inactive,33000.0,464.6100000000002,3.099800000000002,3.0,4.0,33000.0
CHEMBL326694,NCCc1ccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)cc1,inactive,11000.0,484.60000000000014,3.6044000000000027,3.0,4.0,11000.0
CHEMBL320473,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(Cc4ccccc4)cc3)C2=O)c1,active,980.0,484.6000000000002,3.4857000000000022,3.0,4.0,980.0
CHEMBL3604626,CN1C(=O)c2ccc(OC(=O)CCc3ccc(N)nc3)cc2C1=O.Cl,active,190.0,361.785,1.8496000000000001,1.0,6.0,190.0
CHEMBL71037,CC(C)(C)NC(=O)N1CCN(C(=O)N2C(=O)[C@H](CCCN=C(N)N)[C@H]2C(=O)O)CC1,active,5.0,425.49000000000024,-0.8026999999999946,4.0,5.0,5.0
